year,state,rank,issuer_concept,variant_name,current_plan_lookup_rule,failure_reason_if_not_turnover,plan_pair_rows
2022.0,AR,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,75
2022.0,AR,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,75
2022.0,AZ,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,6
2022.0,AZ,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,9
2022.0,AZ,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,6
2022.0,AZ,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,9
2022.0,DE,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,3
2022.0,DE,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,3
2022.0,FL,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,10
2022.0,FL,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,57
2022.0,FL,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,1
2022.0,FL,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,66
2022.0,GA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,159
2022.0,GA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,1
2022.0,GA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,158
2022.0,HI,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,5
2022.0,HI,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,5
2022.0,IA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,65
2022.0,IA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,34
2022.0,IA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,26
2022.0,IA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,73
2022.0,IL,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_positive,102
2022.0,IL,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_positive,102
2022.0,IN,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,57
2022.0,IN,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,35
2022.0,IN,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,92
2022.0,KS,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,14
2022.0,KS,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,91
2022.0,KS,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,105
2022.0,LA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,51
2022.0,LA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,13
2022.0,LA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,32
2022.0,LA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,32
2022.0,MI,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,49
2022.0,MI,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,34
2022.0,MI,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,52
2022.0,MI,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,31
2022.0,MO,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,32
2022.0,MO,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,83
2022.0,MO,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,36
2022.0,MO,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,79
2022.0,MS,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,82
2022.0,MS,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,82
2022.0,MT,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,56
2022.0,MT,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,7
2022.0,MT,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,49
2022.0,NC,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,22
2022.0,NC,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,78
2022.0,NC,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,100
2022.0,ND,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,53
2022.0,ND,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,16
2022.0,ND,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,37
2022.0,NE,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,93
2022.0,NE,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,93
2022.0,NH,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,10
2022.0,NH,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,10
2022.0,OH,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,21
2022.0,OH,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,67
2022.0,OH,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,16
2022.0,OH,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,72
2022.0,OK,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,48
2022.0,OK,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,29
2022.0,OK,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,16
2022.0,OK,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,61
2022.0,OR,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_positive,36
2022.0,OR,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_positive,36
2022.0,SC,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,2
2022.0,SC,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,44
2022.0,SC,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,9
2022.0,SC,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,37
2022.0,SD,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,50
2022.0,SD,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,16
2022.0,SD,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,66
2022.0,TN,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,24
2022.0,TN,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,71
2022.0,TN,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,8
2022.0,TN,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,87
2022.0,TX,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,124
2022.0,TX,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,130
2022.0,TX,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,65
2022.0,TX,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,189
2022.0,UT,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,21
2022.0,UT,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,8
2022.0,UT,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,12
2022.0,UT,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,17
2022.0,VA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,99
2022.0,VA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,34
2022.0,VA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,68
2022.0,VA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,65
2022.0,WI,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,37
2022.0,WI,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,35
2022.0,WI,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,26
2022.0,WI,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,46
2022.0,WV,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,55
2022.0,WV,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,55
2022.0,WY,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,1
2022.0,WY,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,22
2022.0,WY,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,23
2023.0,AK,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,30
2023.0,AK,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,17
2023.0,AK,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,13
2023.0,AL,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,46
2023.0,AL,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,21
2023.0,AL,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,6
2023.0,AL,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,61
2023.0,AR,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,75
2023.0,AR,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,75
2023.0,AZ,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,12
2023.0,AZ,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,3
2023.0,AZ,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,7
2023.0,AZ,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,8
2023.0,DE,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,3
2023.0,DE,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,3
2023.0,FL,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,18
2023.0,FL,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,49
2023.0,FL,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,20
2023.0,FL,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,47
2023.0,GA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,49
2023.0,GA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,110
2023.0,GA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,50
2023.0,GA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,109
2023.0,HI,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,5
2023.0,HI,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,5
2023.0,IA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,81
2023.0,IA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,18
2023.0,IA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,9
2023.0,IA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,90
2023.0,IL,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_positive,102
2023.0,IL,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_positive,102
2023.0,IN,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,38
2023.0,IN,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,54
2023.0,IN,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,19
2023.0,IN,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,73
2023.0,KS,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,89
2023.0,KS,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,16
2023.0,KS,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,75
2023.0,KS,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,30
2023.0,LA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,58
2023.0,LA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,6
2023.0,LA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,36
2023.0,LA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,28
2023.0,MI,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,59
2023.0,MI,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,24
2023.0,MI,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,58
2023.0,MI,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,25
2023.0,MO,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,47
2023.0,MO,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,68
2023.0,MO,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,41
2023.0,MO,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,74
2023.0,MS,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,55
2023.0,MS,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,27
2023.0,MS,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,55
2023.0,MS,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,27
2023.0,MT,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,56
2023.0,MT,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,56
2023.0,NC,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,48
2023.0,NC,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,52
2023.0,NC,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,17
2023.0,NC,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,83
2023.0,ND,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,37
2023.0,ND,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,16
2023.0,ND,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,53
2023.0,NE,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,93
2023.0,NE,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,93
2023.0,NH,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,10
2023.0,NH,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,10
2023.0,OH,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,43
2023.0,OH,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,45
2023.0,OH,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,39
2023.0,OH,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,49
2023.0,OK,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,56
2023.0,OK,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,21
2023.0,OK,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,56
2023.0,OK,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,21
2023.0,OR,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_positive,36
2023.0,OR,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_positive,36
2023.0,SC,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,12
2023.0,SC,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,34
2023.0,SC,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,12
2023.0,SC,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,34
2023.0,SD,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,24
2023.0,SD,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,42
2023.0,SD,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,26
2023.0,SD,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,40
2023.0,TN,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,86
2023.0,TN,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,9
2023.0,TN,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,78
2023.0,TN,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,17
2023.0,TX,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,79
2023.0,TX,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,175
2023.0,TX,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,25
2023.0,TX,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,229
2023.0,UT,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,16
2023.0,UT,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,13
2023.0,UT,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,5
2023.0,UT,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,24
2023.0,VA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,32
2023.0,VA,lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,101
2023.0,VA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,both_zero,8
2023.0,VA,second_lowest,plan_panel_issuer_only,ehb_named_states_only,all_metal_panel,turnover,125
